CaseID,StructID,GM_ID,gm_file,gm_dt_sec,gm_unit,gm_scale,k_global_scale,qy_global_scale,mass_scale,damping_ratio,alpha_post,story_height_m,n_story,k1_scale,k2_scale,k3_scale,k4_scale,k5_scale,qy1_scale,qy2_scale,qy3_scale,qy4_scale,qy5_scale,K1_N_per_m,K2_N_per_m,K3_N_per_m,K4_N_per_m,K5_N_per_m,Qy1_N,Qy2_N,Qy3_N,Qy4_N,Qy5_N,floor_mass_kg,model_type,run_status,success,message,top_disp_max_m,max_story_drift,base_shear_max_N,analysis_time_sec
Case1248,Struct0624,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1141,0.9125,1.1729,0.0602,0.0239,3.319,5,1.1048,0.8659,1.0789,0.934,1.105,0.9774,1.0173,0.8898,0.9061,1.1119,221554382.4,159175366.4,180300373.5,140476869,147729660,3567510,3434659.13,2760604.5,2563130.38,2840904.5,293225,5-story shear model,pending,,,,,,
Case1249,Struct0625,EI,ground_motion/ei3.txt,0.02,g,1,1.2007,1.0475,0.8077,0.0533,0.026,3.47,5,1.1331,0.9879,0.9606,0.8679,1.0528,1.1155,0.9092,1.0784,0.8525,0.9825,244892370.6,195718302.5,173008863,140681816.6,151691635.2,4673945,3523831.9,3840721.6,2768280.63,2881672.5,201925,5-story shear model,pending,,,,,,
Case1250,Struct0625,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.2007,1.0475,0.8077,0.0533,0.026,3.47,5,1.1331,0.9879,0.9606,0.8679,1.0528,1.1155,0.9092,1.0784,0.8525,0.9825,244892370.6,195718302.5,173008863,140681816.6,151691635.2,4673945,3523831.9,3840721.6,2768280.63,2881672.5,201925,5-story shear model,pending,,,,,,
Case1251,Struct0626,EI,ground_motion/ei3.txt,0.02,g,1,1.2298,1.1808,0.8429,0.0551,0.0399,3.488,5,0.9934,1.0297,0.907,0.9304,1.1253,0.929,0.9052,0.9154,1.0621,0.8851,219902997.6,208943634.9,167314290,154467799.2,166067272.8,4387852.8,3954782.59,3675074.69,3887795.81,2926353.02,210725,5-story shear model,pending,,,,,,
Case1252,Struct0626,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.2298,1.1808,0.8429,0.0551,0.0399,3.488,5,0.9934,1.0297,0.907,0.9304,1.1253,0.929,0.9052,0.9154,1.0621,0.8851,219902997.6,208943634.9,167314290,154467799.2,166067272.8,4387852.8,3954782.59,3675074.69,3887795.81,2926353.02,210725,5-story shear model,pending,,,,,,
Case1253,Struct0627,EI,ground_motion/ei3.txt,0.02,g,1,0.9923,0.7865,0.9018,0.0683,0.0259,3.12,5,1.0602,0.9499,0.9798,0.9671,1.0873,1.0806,1.0046,1.0131,0.8535,0.8929,189366562.8,155526652.1,145838331,129553199.6,129471334.8,3399567.6,2923436.23,2709130.71,2080961.03,1966344.38,225450,5-story shear model,pending,,,,,,
Case1254,Struct0627,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.9923,0.7865,0.9018,0.0683,0.0259,3.12,5,1.0602,0.9499,0.9798,0.9671,1.0873,1.0806,1.0046,1.0131,0.8535,0.8929,189366562.8,155526652.1,145838331,129553199.6,129471334.8,3399567.6,2923436.23,2709130.71,2080961.03,1966344.38,225450,5-story shear model,pending,,,,,,
Case1255,Struct0628,EI,ground_motion/ei3.txt,0.02,g,1,1.0435,0.7842,1.0411,0.0429,0.0414,3.139,5,1.0936,1.1284,1.0419,0.9622,0.9823,0.949,1.1082,0.8743,1.0995,1.0811,205410888,194285091,163083397.5,135547519.5,123003606,2976823.2,3215486.63,2331128.6,2672906.49,2373836.14,260275,5-story shear model,pending,,,,,,
Case1256,Struct0628,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.0435,0.7842,1.0411,0.0429,0.0414,3.139,5,1.0936,1.1284,1.0419,0.9622,0.9823,0.949,1.1082,0.8743,1.0995,1.0811,205410888,194285091,163083397.5,135547519.5,123003606,2976823.2,3215486.63,2331128.6,2672906.49,2373836.14,260275,5-story shear model,pending,,,,,,
Case1257,Struct0629,EI,ground_motion/ei3.txt,0.02,g,1,0.909,0.7543,0.802,0.0528,0.0435,3.348,5,1.0994,1.0029,0.8652,0.9095,0.9452,1.1224,0.9621,1.0376,0.9264,0.9277,179883828,150419956.5,117970020,111609292.5,103102416,3386505.28,2685134.51,2661049.71,2166228.91,1959339.51,200500,5-story shear model,pending,,,,,,
Case1258,Struct0629,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.909,0.7543,0.802,0.0528,0.0435,3.348,5,1.0994,1.0029,0.8652,0.9095,0.9452,1.1224,0.9621,1.0376,0.9264,0.9277,179883828,150419956.5,117970020,111609292.5,103102416,3386505.28,2685134.51,2661049.71,2166228.91,1959339.51,200500,5-story shear model,pending,,,,,,
Case1259,Struct0630,EI,ground_motion/ei3.txt,0.02,g,1,1.1904,0.8744,1.0237,0.0487,0.0282,3.332,5,1.1102,0.9505,0.8511,1.1311,0.9446,1.0868,1.0663,1.0735,1.0226,0.941,237884774.4,186693408,151972416,181772294.4,134934220.8,3801191.68,3449779.06,3191472.56,2771900.46,2303869.12,255925,5-story shear model,pending,,,,,,
Case1260,Struct0630,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1904,0.8744,1.0237,0.0487,0.0282,3.332,5,1.1102,0.9505,0.8511,1.1311,0.9446,1.0868,1.0663,1.0735,1.0226,0.941,237884774.4,186693408,151972416,181772294.4,134934220.8,3801191.68,3449779.06,3191472.56,2771900.46,2303869.12,255925,5-story shear model,pending,,,,,,
Case1261,Struct0631,EI,ground_motion/ei3.txt,0.02,g,1,1.2341,0.7544,0.8385,0.0433,0.032,3.348,5,1.0023,1.0611,1.1447,1.1014,1.0301,1.1483,1.0118,0.8528,0.9125,0.8934,222648917.4,216068079.2,211901140.5,183497094.9,152549569.2,3465110.08,2824217.1,2187397.89,2134009,1887146.69,209625,5-story shear model,pending,,,,,,
Case1262,Struct0631,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.2341,0.7544,0.8385,0.0433,0.032,3.348,5,1.0023,1.0611,1.1447,1.1014,1.0301,1.1483,1.0118,0.8528,0.9125,0.8934,222648917.4,216068079.2,211901140.5,183497094.9,152549569.2,3465110.08,2824217.1,2187397.89,2134009,1887146.69,209625,5-story shear model,pending,,,,,,
Case1263,Struct0632,EI,ground_motion/ei3.txt,0.02,g,1,1.166,1.0401,0.9055,0.0346,0.0375,3.412,5,1.0933,1.0039,1.0279,1.1404,0.8801,0.9205,1.0489,0.9069,1.1388,1.052,229461804,193140321,179779710,179510364,123143592,3829648.2,4036555.29,3207106.75,3671844.23,3063718.56,226375,5-story shear model,pending,,,,,,
Case1264,Struct0632,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.166,1.0401,0.9055,0.0346,0.0375,3.412,5,1.0933,1.0039,1.0279,1.1404,0.8801,0.9205,1.0489,0.9069,1.1388,1.052,229461804,193140321,179779710,179510364,123143592,3829648.2,4036555.29,3207106.75,3671844.23,3063718.56,226375,5-story shear model,pending,,,,,,
Case1265,Struct0633,EI,ground_motion/ei3.txt,0.02,g,1,1.1721,1.1529,0.9506,0.0457,0.0151,3.558,5,1.0285,0.923,1.0589,1.017,0.9873,1.065,0.9048,0.9998,0.9446,0.8683,216990873,178504969.5,186170503.5,160923469.5,138865719.6,4911354,3859632.5,3919076.03,3375990.95,2802976.6,237650,5-story shear model,pending,,,,,,
Case1266,Struct0633,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1721,1.1529,0.9506,0.0457,0.0151,3.558,5,1.0285,0.923,1.0589,1.017,0.9873,1.065,0.9048,0.9998,0.9446,0.8683,216990873,178504969.5,186170503.5,160923469.5,138865719.6,4911354,3859632.5,3919076.03,3375990.95,2802976.6,237650,5-story shear model,pending,,,,,,
Case1267,Struct0634,EI,ground_motion/ei3.txt,0.02,g,1,1.0852,0.9761,0.8264,0.0484,0.0195,3.019,5,1.1014,0.9995,1.0391,1.0818,1.0416,1.133,0.9296,1.0557,0.9053,1.0347,215143070.4,178968471,169144698,158485863.6,135641318.4,4423685.2,3357315.47,3503593.82,2739356.32,2827917.88,206600,5-story shear model,pending,,,,,,
Case1268,Struct0634,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.0852,0.9761,0.8264,0.0484,0.0195,3.019,5,1.1014,0.9995,1.0391,1.0818,1.0416,1.133,0.9296,1.0557,0.9053,1.0347,215143070.4,178968471,169144698,158485863.6,135641318.4,4423685.2,3357315.47,3503593.82,2739356.32,2827917.88,206600,5-story shear model,pending,,,,,,
Case1269,Struct0635,EI,ground_motion/ei3.txt,0.02,g,1,1.1418,0.999,0.8743,0.0427,0.0222,3.148,5,1.1312,0.8653,0.926,1.0925,0.8798,0.9516,1.0132,0.893,0.9935,0.8683,232488748.8,163019924.1,158596020,168401227.5,120546676.8,3802593.6,3745091.16,3033163.8,3076770.15,2428808.76,218575,5-story shear model,pending,,,,,,
Case1270,Struct0635,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1418,0.999,0.8743,0.0427,0.0222,3.148,5,1.1312,0.8653,0.926,1.0925,0.8798,0.9516,1.0132,0.893,0.9935,0.8683,232488748.8,163019924.1,158596020,168401227.5,120546676.8,3802593.6,3745091.16,3033163.8,3076770.15,2428808.76,218575,5-story shear model,pending,,,,,,
Case1271,Struct0636,EI,ground_motion/ei3.txt,0.02,g,1,1.1858,1.0808,0.889,0.0495,0.0197,3.543,5,0.9152,1.0879,1.0064,0.9614,0.9469,1.025,1.1489,1.0095,0.9983,0.8881,195343948.8,212855250.3,179008368,153903796.2,134740082.4,4431280,4594405.14,3709629.84,3344784.18,2687603.74,222250,5-story shear model,pending,,,,,,
Case1272,Struct0636,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1858,1.0808,0.889,0.0495,0.0197,3.543,5,0.9152,1.0879,1.0064,0.9614,0.9469,1.025,1.1489,1.0095,0.9983,0.8881,195343948.8,212855250.3,179008368,153903796.2,134740082.4,4431280,4594405.14,3709629.84,3344784.18,2687603.74,222250,5-story shear model,pending,,,,,,
Case1273,Struct0637,EI,ground_motion/ei3.txt,0.02,g,1,1.1759,0.9273,1.0073,0.0567,0.0365,3.006,5,1.051,1.147,0.9733,0.9532,0.8608,1.1031,1.0796,1.0491,0.9074,1.1144,222456762,222544954.5,171675520.5,151317163.8,121465766.4,4091618.52,3704118.4,3307623.46,2608439.26,2893472.74,251825,5-story shear model,pending,,,,,,
Case1274,Struct0637,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1759,0.9273,1.0073,0.0567,0.0365,3.006,5,1.051,1.147,0.9733,0.9532,0.8608,1.1031,1.0796,1.0491,0.9074,1.1144,222456762,222544954.5,171675520.5,151317163.8,121465766.4,4091618.52,3704118.4,3307623.46,2608439.26,2893472.74,251825,5-story shear model,pending,,,,,,
Case1275,Struct0638,EI,ground_motion/ei3.txt,0.02,g,1,0.9554,0.9119,1.1939,0.0215,0.0322,3.159,5,0.9363,1.1085,1.0313,1.0451,1.1052,0.9059,1.0391,0.9381,0.8847,1.0234,161017383.6,174745048.5,147795603,134795952.9,126708969.6,3304360.84,3505954.57,2908541.53,2500949.58,2613067.69,298475,5-story shear model,pending,,,,,,
Case1276,Struct0638,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.9554,0.9119,1.1939,0.0215,0.0322,3.159,5,0.9363,1.1085,1.0313,1.0451,1.1052,0.9059,1.0391,0.9381,0.8847,1.0234,161017383.6,174745048.5,147795603,134795952.9,126708969.6,3304360.84,3505954.57,2908541.53,2500949.58,2613067.69,298475,5-story shear model,pending,,,,,,
Case1277,Struct0639,EI,ground_motion/ei3.txt,0.02,g,1,1.184,0.9222,1.1261,0.0479,0.0482,3.482,5,1.0497,1.1316,1.1186,0.8888,1.055,1.0658,1.0639,0.9297,0.8895,1.1411,223712064,221069376,198663360,142065792,149894400,3931523.04,3630175.75,2915055.76,2542920.39,2946502.78,281525,5-story shear model,pending,,,,,,
Case1278,Struct0639,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.184,0.9222,1.1261,0.0479,0.0482,3.482,5,1.0497,1.1316,1.1186,0.8888,1.055,1.0658,1.0639,0.9297,0.8895,1.1411,223712064,221069376,198663360,142065792,149894400,3931523.04,3630175.75,2915055.76,2542920.39,2946502.78,281525,5-story shear model,pending,,,,,,
Case1279,Struct0640,EI,ground_motion/ei3.txt,0.02,g,1,1.0124,1.1876,1.1022,0.0235,0.0396,3.432,5,0.8948,1.1283,1.1432,0.9104,1.0171,1.0929,0.906,1.1033,0.9903,0.9674,163061193.6,188478001.8,173606352,124428009.6,123565444.8,5191712.16,3981072.72,4454948.87,3645848.87,3216875.87,275550,5-story shear model,pending,,,,,,
Case1280,Struct0640,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.0124,1.1876,1.1022,0.0235,0.0396,3.432,5,0.8948,1.1283,1.1432,0.9104,1.0171,1.0929,0.906,1.1033,0.9903,0.9674,163061193.6,188478001.8,173606352,124428009.6,123565444.8,5191712.16,3981072.72,4454948.87,3645848.87,3216875.87,275550,5-story shear model,pending,,,,,,
Case1281,Struct0641,EI,ground_motion/ei3.txt,0.02,g,1,0.885,1.02,0.9121,0.0546,0.0191,3.568,5,0.9705,0.9975,0.9277,1.0557,0.9268,0.8715,0.8914,1.0228,0.8634,1.128,154600650,145659937.5,123152175,126129757.5,98426160,3555720,3364143.6,3547070.4,2730070.8,3221568,228025,5-story shear model,pending,,,,,,
Case1282,Struct0641,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.885,1.02,0.9121,0.0546,0.0191,3.568,5,0.9705,0.9975,0.9277,1.0557,0.9268,0.8715,0.8914,1.0228,0.8634,1.128,154600650,145659937.5,123152175,126129757.5,98426160,3555720,3364143.6,3547070.4,2730070.8,3221568,228025,5-story shear model,pending,,,,,,
Case1283,Struct0642,EI,ground_motion/ei3.txt,0.02,g,1,1.1118,1.1009,0.829,0.0621,0.0377,3.296,5,1.0192,1.0511,1.0058,1.0182,0.9019,1.1218,1.0422,0.8906,0.9288,0.9672,203966380.8,192821141.7,167737266,152824692.6,120327890.4,4939958.48,4245224.53,3333569.24,3169799.35,2981413.34,207250,5-story shear model,pending,,,,,,
Case1284,Struct0642,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1118,1.1009,0.829,0.0621,0.0377,3.296,5,1.0192,1.0511,1.0058,1.0182,0.9019,1.1218,1.0422,0.8906,0.9288,0.9672,203966380.8,192821141.7,167737266,152824692.6,120327890.4,4939958.48,4245224.53,3333569.24,3169799.35,2981413.34,207250,5-story shear model,pending,,,,,,
Case1285,Struct0643,EI,ground_motion/ei3.txt,0.02,g,1,0.9658,0.8139,1.1177,0.0375,0.0203,3.373,5,0.9737,1.1202,1.0115,0.9082,0.9559,1.1242,0.9827,0.9006,1.1208,0.903,169271902.8,178511711.4,146536005,118413840.6,110784986.4,3659945.52,2959332.26,2492194.36,2827879.27,2057864.76,279425,5-story shear model,pending,,,,,,
Case1286,Struct0643,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.9658,0.8139,1.1177,0.0375,0.0203,3.373,5,0.9737,1.1202,1.0115,0.9082,0.9559,1.1242,0.9827,0.9006,1.1208,0.903,169271902.8,178511711.4,146536005,118413840.6,110784986.4,3659945.52,2959332.26,2492194.36,2827879.27,2057864.76,279425,5-story shear model,pending,,,,,,
Case1287,Struct0644,EI,ground_motion/ei3.txt,0.02,g,1,0.7903,1.0029,1.0223,0.0322,0.0112,3.497,5,0.9106,1.1234,1.1351,1.0223,0.8552,1.1158,0.9608,0.8545,0.9573,0.8804,129536492.4,146490798.3,134560429.5,109069698.2,81103747.2,4476143.28,3565269.38,2913725.37,2976236.13,2472268.85,255575,5-story shear model,pending,,,,,,
Case1288,Struct0644,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.7903,1.0029,1.0223,0.0322,0.0112,3.497,5,0.9106,1.1234,1.1351,1.0223,0.8552,1.1158,0.9608,0.8545,0.9573,0.8804,129536492.4,146490798.3,134560429.5,109069698.2,81103747.2,4476143.28,3565269.38,2913725.37,2976236.13,2472268.85,255575,5-story shear model,pending,,,,,,
Case1289,Struct0645,EI,ground_motion/ei3.txt,0.02,g,1,1.2292,1.0822,1.1599,0.0264,0.0233,3.203,5,1.0115,1.1045,1.0639,1.0184,1.1238,1.1403,1.1134,1.071,1.0009,0.9763,223800444,224012481,196161882,168995332.8,165764995.2,4936130.64,4458209.48,3940723.08,3357839.34,2958345.21,289975,5-story shear model,pending,,,,,,
Case1290,Struct0645,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.2292,1.0822,1.1599,0.0264,0.0233,3.203,5,1.0115,1.1045,1.0639,1.0184,1.1238,1.1403,1.1134,1.071,1.0009,0.9763,223800444,224012481,196161882,168995332.8,165764995.2,4936130.64,4458209.48,3940723.08,3357839.34,2958345.21,289975,5-story shear model,pending,,,,,,
Case1291,Struct0646,EI,ground_motion/ei3.txt,0.02,g,1,0.8053,1.215,0.9342,0.0593,0.0125,3.576,5,1.1436,1.0558,0.8606,1.0194,0.9403,1.1424,1.0859,1.0315,0.9576,1.049,165769394.4,140288897.1,103956177,110824580.7,90866830.8,5552064,4881663.45,4261126.5,3606800.4,3568698,233550,5-story shear model,pending,,,,,,
Case1292,Struct0646,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.8053,1.215,0.9342,0.0593,0.0125,3.576,5,1.1436,1.0558,0.8606,1.0194,0.9403,1.1424,1.0859,1.0315,0.9576,1.049,165769394.4,140288897.1,103956177,110824580.7,90866830.8,5552064,4881663.45,4261126.5,3606800.4,3568698,233550,5-story shear model,pending,,,,,,
Case1293,Struct0647,EI,ground_motion/ei3.txt,0.02,g,1,1.1146,0.7986,1.0954,0.0663,0.0445,3.147,5,1.0632,0.9098,1.0605,1.1295,1.1196,1.0591,0.8739,1.0474,0.9237,1.0638,213307689.6,167320408.2,177304995,169956994.5,149748739.2,3383189.04,2582217.2,2843942.38,2286767.14,2378741.9,273850,5-story shear model,pending,,,,,,
Case1294,Struct0647,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1146,0.7986,1.0954,0.0663,0.0445,3.147,5,1.0632,0.9098,1.0605,1.1295,1.1196,1.0591,0.8739,1.0474,0.9237,1.0638,213307689.6,167320408.2,177304995,169956994.5,149748739.2,3383189.04,2582217.2,2843942.38,2286767.14,2378741.9,273850,5-story shear model,pending,,,,,,
Case1295,Struct0648,EI,ground_motion/ei3.txt,0.02,g,1,0.7832,0.7975,1.0866,0.024,0.0123,3.154,5,1.1277,1.0986,0.9198,1.1003,1.0182,1.1431,0.8588,0.9463,0.9296,1.1335,158978635.2,141969880.8,108058104,116336919.6,95694508.8,3646489,2534104.1,2565892.45,2298203.6,2531105.5,271650,5-story shear model,pending,,,,,,
Case1296,Struct0648,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.7832,0.7975,1.0866,0.024,0.0123,3.154,5,1.1277,1.0986,0.9198,1.1003,1.0182,1.1431,0.8588,0.9463,0.9296,1.1335,158978635.2,141969880.8,108058104,116336919.6,95694508.8,3646489,2534104.1,2565892.45,2298203.6,2531105.5,271650,5-story shear model,pending,,,,,,
Case1297,Struct0649,EI,ground_motion/ei3.txt,0.02,g,1,0.8864,0.9547,1.1588,0.0686,0.0261,3.115,5,1.143,1.005,0.9531,0.9122,0.9152,1.013,1.0255,1.0169,1.0659,0.927,182367936,146987280,126724176,109157500.8,97347993.6,3868444.4,3622465.95,3300837.06,3154605.66,2478019.32,289700,5-story shear model,pending,,,,,,
Case1298,Struct0649,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.8864,0.9547,1.1588,0.0686,0.0261,3.115,5,1.143,1.005,0.9531,0.9122,0.9152,1.013,1.0255,1.0169,1.0659,0.927,182367936,146987280,126724176,109157500.8,97347993.6,3868444.4,3622465.95,3300837.06,3154605.66,2478019.32,289700,5-story shear model,pending,,,,,,
Case1299,Struct0650,EI,ground_motion/ei3.txt,0.02,g,1,0.8048,1.2314,1.1747,0.0659,0.0216,3.332,5,1.0243,1.069,0.8937,1.11,1.0577,0.8514,1.0849,1.1323,1.0642,0.9859,148384195.2,141954648,107887464,120599280,102148435.2,4193655.84,4942999.68,4740668.35,4062413.23,3399304.33,293675,5-story shear model,pending,,,,,,
Case1300,Struct0650,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.8048,1.2314,1.1747,0.0659,0.0216,3.332,5,1.0243,1.069,0.8937,1.11,1.0577,0.8514,1.0849,1.1323,1.0642,0.9859,148384195.2,141954648,107887464,120599280,102148435.2,4193655.84,4942999.68,4740668.35,4062413.23,3399304.33,293675,5-story shear model,pending,,,,,,
Case1301,Struct0651,EI,ground_motion/ei3.txt,0.02,g,1,1.1089,0.9199,1.1376,0.0301,0.0214,3.397,5,1.0821,1.1456,0.9536,0.9406,0.9249,0.8767,0.9785,1.0241,0.952,1.045,215989324.2,209608713.6,158617056,140809230.9,123074593.2,3225905.32,3330451.96,3203036.61,2714808.88,2691627.4,284400,5-story shear model,pending,,,,,,
Case1302,Struct0651,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1089,0.9199,1.1376,0.0301,0.0214,3.397,5,1.0821,1.1456,0.9536,0.9406,0.9249,0.8767,0.9785,1.0241,0.952,1.045,215989324.2,209608713.6,158617056,140809230.9,123074593.2,3225905.32,3330451.96,3203036.61,2714808.88,2691627.4,284400,5-story shear model,pending,,,,,,
Case1303,Struct0652,EI,ground_motion/ei3.txt,0.02,g,1,1.1579,0.9141,0.9322,0.0334,0.0416,3.462,5,0.9465,1.0644,0.9773,1.128,0.8845,1.0779,1.1141,1.0277,0.9595,1.0513,197271423,203357345.4,169742350.5,176325012,122899506,3941233.56,3768075.6,3194029.94,2718944.75,2690781.32,233050,5-story shear model,pending,,,,,,
Case1304,Struct0652,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1579,0.9141,0.9322,0.0334,0.0416,3.462,5,0.9465,1.0644,0.9773,1.128,0.8845,1.0779,1.1141,1.0277,0.9595,1.0513,197271423,203357345.4,169742350.5,176325012,122899506,3941233.56,3768075.6,3194029.94,2718944.75,2690781.32,233050,5-story shear model,pending,,,,,,
Case1305,Struct0653,EI,ground_motion/ei3.txt,0.02,g,1,1.1638,1.0438,0.9204,0.0617,0.0393,3.215,5,1.1222,1.1061,1.0896,1.0853,1.0125,1.0613,0.9855,1.063,0.9948,0.9821,235082944.8,212401064.7,190211472,170514738.9,141401700,4431139.76,3806060.13,3772501.96,3218953.94,2870324.74,230100,5-story shear model,pending,,,,,,
Case1306,Struct0653,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1638,1.0438,0.9204,0.0617,0.0393,3.215,5,1.1222,1.1061,1.0896,1.0853,1.0125,1.0613,0.9855,1.063,0.9948,0.9821,235082944.8,212401064.7,190211472,170514738.9,141401700,4431139.76,3806060.13,3772501.96,3218953.94,2870324.74,230100,5-story shear model,pending,,,,,,
Case1307,Struct0654,EI,ground_motion/ei3.txt,0.02,g,1,0.8759,0.8988,0.9538,0.0669,0.0239,3.208,5,1.109,1.0402,1.1402,1.0621,1.0641,0.9135,0.9721,0.9692,1.1369,1.1181,174847158,150333344.7,149805177,125589607.7,111845422.8,3284215.2,3232776.88,2961797.66,3167721.73,2813855.18,238450,5-story shear model,pending,,,,,,
Case1308,Struct0654,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.8759,0.8988,0.9538,0.0669,0.0239,3.208,5,1.109,1.0402,1.1402,1.0621,1.0641,0.9135,0.9721,0.9692,1.1369,1.1181,174847158,150333344.7,149805177,125589607.7,111845422.8,3284215.2,3232776.88,2961797.66,3167721.73,2813855.18,238450,5-story shear model,pending,,,,,,
Case1309,Struct0655,EI,ground_motion/ei3.txt,0.02,g,1,1.1753,0.8975,1.1032,0.0305,0.0106,3.207,5,0.9811,1.11,0.9186,0.9135,1.1433,0.9549,0.8992,0.9418,0.9468,1.1406,207555629.4,215256195,161944587,144940934.3,161246458.8,3428091,2986018.4,2873902.7,2634234.3,2866327.8,275800,5-story shear model,pending,,,,,,
Case1310,Struct0655,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1753,0.8975,1.1032,0.0305,0.0106,3.207,5,0.9811,1.11,0.9186,0.9135,1.1433,0.9549,0.8992,0.9418,0.9468,1.1406,207555629.4,215256195,161944587,144940934.3,161246458.8,3428091,2986018.4,2873902.7,2634234.3,2866327.8,275800,5-story shear model,pending,,,,,,
Case1311,Struct0656,EI,ground_motion/ei3.txt,0.02,g,1,0.754,0.8105,0.8389,0.0261,0.0344,3.189,5,1.01,1.0378,1.015,0.9225,0.9322,1.0879,1.0426,0.994,0.8925,1.0309,137077200,129112698,114796500,93901275,84345456,3526971.8,3126601.01,2739165.8,2242450.88,2339524.46,209725,5-story shear model,pending,,,,,,
Case1312,Struct0656,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.754,0.8105,0.8389,0.0261,0.0344,3.189,5,1.01,1.0378,1.015,0.9225,0.9322,1.0879,1.0426,0.994,0.8925,1.0309,137077200,129112698,114796500,93901275,84345456,3526971.8,3126601.01,2739165.8,2242450.88,2339524.46,209725,5-story shear model,pending,,,,,,
Case1313,Struct0657,EI,ground_motion/ei3.txt,0.02,g,1,1.0197,1.0234,0.8556,0.0572,0.0169,3.533,5,1.0492,0.8949,1.1194,0.8833,0.8687,1.0561,1.1141,1.0316,0.8747,1.0784,192576463.2,150567372.5,171217827,121594636.4,106297606.8,4323250.96,4218628.78,3589514.1,2775020.74,3090176.77,213900,5-story shear model,pending,,,,,,
Case1314,Struct0657,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.0197,1.0234,0.8556,0.0572,0.0169,3.533,5,1.0492,0.8949,1.1194,0.8833,0.8687,1.0561,1.1141,1.0316,0.8747,1.0784,192576463.2,150567372.5,171217827,121594636.4,106297606.8,4323250.96,4218628.78,3589514.1,2775020.74,3090176.77,213900,5-story shear model,pending,,,,,,
Case1315,Struct0658,EI,ground_motion/ei3.txt,0.02,g,1,0.9704,1.2445,1.1846,0.0469,0.0218,3.214,5,1.0039,1.1416,0.9144,1.1006,0.8885,0.872,1.1142,0.9598,1.1153,1.0297,175353220.8,182788425.6,133100064,144183002.4,103464048,4340816,5130501.03,4061201.74,4302771.63,3588092.62,296150,5-story shear model,pending,,,,,,
Case1316,Struct0658,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.9704,1.2445,1.1846,0.0469,0.0218,3.214,5,1.0039,1.1416,0.9144,1.1006,0.8885,0.872,1.1142,0.9598,1.1153,1.0297,175353220.8,182788425.6,133100064,144183002.4,103464048,4340816,5130501.03,4061201.74,4302771.63,3588092.62,296150,5-story shear model,pending,,,,,,
